seed,ll,error,runtime_s,converged,n_iter_run,warnings,model,fold_id
44,-1286849.6047340594,,73.07775163650513,True,100,[],30m_hmm6,76
42,-1320690.3267932867,,31.3187096118927,True,29,[],30m_hmm6,77
46,-1328004.2405583595,,39.726890087127686,True,41,[],30m_hmm6,77
45,-1328022.069219252,,43.065202951431274,True,46,[],30m_hmm6,77
44,-1327831.7009230773,,52.21603846549988,True,65,[],30m_hmm6,77
43,-1327829.9134447793,,52.531113386154175,True,62,[],30m_hmm6,77
45,-1344542.7142694949,,47.352640867233276,True,48,[],30m_hmm6,78
43,-1344540.3892320697,,53.94140625,True,53,[],30m_hmm6,78
44,-1344560.1429889982,,56.202340602874756,True,61,[],30m_hmm6,78
46,-1747239.6144512147,,76.39666104316711,True,100,[],30m_hmm6,78
42,-1747318.6046819238,,76.62547993659973,True,100,[],30m_hmm6,78
46,-1359510.037240015,,43.394378662109375,True,46,[],30m_hmm6,79
43,-1359508.7840054105,,44.42715001106262,True,44,[],30m_hmm6,79
42,-1359531.9247155595,,51.51473569869995,True,59,[],30m_hmm6,79
44,-1768510.0131620658,,62.2775297164917,True,80,[],30m_hmm6,79
45,-1768510.005509645,,63.624061822891235,True,80,[],30m_hmm6,79
42,-1368941.1272508039,,55.82499289512634,True,54,[],30m_hmm6,80
44,-1367548.959726202,,62.105844020843506,True,64,[],30m_hmm6,80
43,-1789424.2661757437,,74.82188630104065,True,86,[],30m_hmm6,80
45,-1789432.1836893922,,82.94570875167847,True,100,[],30m_hmm6,80
46,-1789504.408334601,,83.0852370262146,True,100,[],30m_hmm6,80
46,-1391928.7133837617,,50.37817430496216,True,46,[],30m_hmm6,81
45,-1391935.9296623385,,53.576870918273926,True,50,[],30m_hmm6,81
43,-1391929.2416137075,,55.971596479415894,True,53,[],30m_hmm6,81
44,-1391931.018491572,,56.43885612487793,True,56,[],30m_hmm6,81
42,-1813123.4750561516,,76.68774461746216,True,100,[],30m_hmm6,81
45,-1321759.5510136548,,49.287259340286255,True,50,[],30m_hmm6,82
43,-1409618.0255417516,,49.58729338645935,True,51,[],30m_hmm6,82
46,-1409619.41554348,,49.61917805671692,True,50,[],30m_hmm6,82
44,-1837105.7570207745,,75.31399774551392,True,100,[],30m_hmm6,82
42,-1385503.826480839,,79.04257941246033,True,100,[],30m_hmm6,82
44,-1426751.376914401,,54.092735290527344,True,53,[],30m_hmm6,83
43,-1426758.241075662,,61.06684732437134,True,61,[],30m_hmm6,83
46,-1860220.8662940604,,69.06152677536011,True,77,[],30m_hmm6,83
42,-1860214.7327983822,,72.53791737556458,True,83,[],30m_hmm6,83
45,-1860215.129972702,,80.53936052322388,True,100,[],30m_hmm6,83
42,-1435136.1443889197,,33.361100912094116,True,29,[],30m_hmm6,84
45,-1442040.901541003,,42.37895441055298,True,40,[],30m_hmm6,84
46,-1441844.409228468,,45.84794998168945,True,47,[],30m_hmm6,84
44,-1441840.931969345,,49.43374586105347,True,51,[],30m_hmm6,84
43,-1880216.9260028228,,74.87473607063293,True,100,[],30m_hmm6,84
43,-1452794.0791961807,,35.27013278007507,True,26,[],30m_hmm6,85
42,-1459713.5034144227,,47.429975748062134,True,42,[],30m_hmm6,85
45,-1459718.6136184426,,52.87147235870361,True,46,[],30m_hmm6,85
44,-1459712.6507157742,,54.61466670036316,True,48,[],30m_hmm6,85
46,-1903657.0754960424,,69.45182275772095,True,84,[],30m_hmm6,85
43,-1476016.8163956972,,57.81715679168701,True,51,[],30m_hmm6,86
45,-1476010.3552603268,,59.275885343551636,True,50,[],30m_hmm6,86
46,-1925746.6996463258,,80.5636215209961,True,86,[],30m_hmm6,86
44,-1925807.358382611,,89.31982350349426,True,100,[],30m_hmm6,86
42,-1925746.6967490846,,89.89435648918152,True,99,[],30m_hmm6,86
44,-1485661.0374861155,,51.090941190719604,True,44,[],30m_hmm6,87
45,-1490025.9112828881,,51.184471130371094,True,46,[],30m_hmm6,87
46,-1490022.9003424253,,54.45715355873108,True,51,[],30m_hmm6,87
42,-1490033.8396650506,,55.00003409385681,True,50,[],30m_hmm6,87
43,-1490029.4731149094,,55.93970036506653,True,52,[],30m_hmm6,87
44,-1503016.747751119,,54.813863039016724,True,50,[],30m_hmm6,88
46,-1503015.0292102625,,57.88698720932007,True,55,[],30m_hmm6,88
43,-1503016.9911740026,,58.20922875404358,True,53,[],30m_hmm6,88
42,-1503015.8826340497,,60.81952691078186,True,53,[],30m_hmm6,88
45,-1965013.2596840183,,77.60639357566833,True,93,[],30m_hmm6,88
44,-1515932.7524169711,,58.28777718544006,True,53,[],30m_hmm6,89
45,-1515930.4993586196,,58.45651125907898,True,51,[],30m_hmm6,89
46,-1515932.3163450416,,62.028894901275635,True,57,[],30m_hmm6,89
43,-1515932.6647487036,,62.750481843948364,True,56,[],30m_hmm6,89
42,-1983693.9410619272,,83.97687101364136,True,100,[],30m_hmm6,89
43,-1524008.8237962073,,53.625871658325195,True,44,[],30m_hmm6,90
42,-1529264.7602428987,,65.32565569877625,True,58,[],30m_hmm6,90
46,-1529259.8108354334,,65.78778839111328,True,59,[],30m_hmm6,90
45,-2002751.6704756536,,86.29590225219727,True,100,[],30m_hmm6,90
44,-2002755.2247842867,,88.37995076179504,True,100,[],30m_hmm6,90
46,-1541000.3093759753,,58.781299114227295,True,49,[],30m_hmm6,91
42,-1541002.9898376698,,60.64122033119202,True,54,[],30m_hmm6,91
43,-1541002.096002814,,61.20945143699646,True,54,[],30m_hmm6,91
44,-1541002.411187321,,62.58092164993286,True,54,[],30m_hmm6,91
45,-2019351.5003273669,,76.11365985870361,True,81,[],30m_hmm6,91
42,-1556540.985275662,,57.38350176811218,True,49,[],30m_hmm6,92
46,-1556535.063768256,,58.270142555236816,True,47,[],30m_hmm6,92
45,-1556538.9629686368,,62.072258710861206,True,48,[],30m_hmm6,92
44,-1556539.393096027,,64.2267518043518,True,56,[],30m_hmm6,92
43,-2041317.0629098907,,84.50646877288818,True,98,[],30m_hmm6,92
44,-1573775.4483287714,,60.47753357887268,True,46,[],30m_hmm6,93
43,-1573776.0852498203,,63.70719361305237,True,50,[],30m_hmm6,93
42,-2064630.5149062544,,69.6660509109497,True,64,[],30m_hmm6,93
46,-2064630.5596266892,,87.6191577911377,True,95,[],30m_hmm6,93
45,-2064695.2629947031,,90.34179353713989,True,100,[],30m_hmm6,93
42,-1583529.55349069,,38.72456502914429,True,27,[],30m_hmm6,94
44,-1589117.5748050131,,54.76743698120117,True,48,[],30m_hmm6,94
46,-2085774.1782528246,,85.74358487129211,True,90,[],30m_hmm6,94
43,-2085774.208200571,,92.52856969833374,True,100,[],30m_hmm6,94
45,-1489403.8742013266,,94.23964214324951,True,100,[],30m_hmm6,94
42,-1597402.5931855647,,39.67665147781372,True,25,[],30m_hmm6,95
44,-1603530.8889600527,,51.91198015213013,True,44,[],30m_hmm6,95
46,-1603530.433242821,,54.78811025619507,True,47,[],30m_hmm6,95
43,-1603529.7051565931,,55.6281521320343,True,49,[],30m_hmm6,95
45,-2105603.2759779776,,85.45388412475586,True,100,[],30m_hmm6,95
43,-1615059.6339260307,,34.607605934143066,True,25,[],30m_hmm6,96
44,-1621230.8031409266,,51.04066610336304,True,41,[],30m_hmm6,96
46,-1621229.0039139148,,62.983399391174316,True,58,[],30m_hmm6,96
42,-2128631.2567869276,,78.69509172439575,True,85,[],30m_hmm6,96
45,-2128697.169586168,,88.0198221206665,True,100,[],30m_hmm6,96
44,-1639668.7245040755,,57.568310499191284,True,46,[],30m_hmm6,97
43,-1639666.1167300018,,61.33966588973999,True,49,[],30m_hmm6,97
42,-1639674.327620321,,77.45344376564026,True,69,[],30m_hmm6,97
46,-2153847.992899333,,94.07531428337097,True,100,[],30m_hmm6,97
45,-1537477.604825812,,99.18069505691528,True,99,[],30m_hmm6,97
42,-1653943.4924064241,,57.92703700065613,True,44,[],30m_hmm6,98
44,-1653943.698992252,,60.58697319030762,True,48,[],30m_hmm6,98
43,-2174468.901174116,,97.93260312080383,True,100,[],30m_hmm6,98
45,-2174465.6380979433,,98.60832285881042,True,100,[],30m_hmm6,98
46,-2174469.475484925,,101.51283574104309,True,100,[],30m_hmm6,98
43,-1666926.3356366581,,54.2326443195343,True,40,[],30m_hmm6,99
44,-1666927.258537322,,60.14314913749695,True,48,[],30m_hmm6,99
45,-1666923.7674310752,,62.83066534996033,True,50,[],30m_hmm6,99
46,-2193105.142123299,,95.01870059967041,True,100,[],30m_hmm6,99
42,-2193091.0754834237,,95.80941843986511,True,100,[],30m_hmm6,99
45,-1684234.663930865,,54.1859188079834,True,43,[],30m_hmm6,100
43,-1684236.4921835882,,59.89250445365906,True,47,[],30m_hmm6,100
46,-2216685.834223384,,78.72704982757568,True,74,[],30m_hmm6,100
44,-1614144.4516820796,,82.38210344314575,True,75,[],30m_hmm6,100
42,-2216781.0279585253,,93.42086672782898,True,100,[],30m_hmm6,100
