fold_id,model,timeframe,n_states,train_start,train_end,test_start,test_end,test_year,n_train,n_test,n_transitions,n_segments,transitions_per_1k_bars,transitions_per_day,transitions_per_hour,median_duration_minutes,mean_duration_minutes,min_duration_minutes,max_duration_minutes,pct_gt30m,pct_gt1h,pct_gt2h,pct_gt4h,pct_gt8h,pct_1bar,n_distinct_states_observed,n_distinct_labels_observed,n_distinct_labels_trained,max_state_occupancy_pct,state_occupancy,regime_labels_trained,train_ll,train_ll_per_obs,test_ll,test_ll_per_obs,best_seed,restart_spread,restart_spread_normalized,n_restarts_converged,n_restarts_failed,mean_stay_prob,median_stay_prob,trend_score_range,vol_score_range,fit_time_s,decode_time_s,failure_flags,status
29,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2020-07-31 20:00:00+00:00,2020-08-01 00:00:00+00:00,2020-09-01 00:00:00+00:00,2020,50386,1488,876,877,588.7096774193549,28.277067921990582,1.1782111634162744,30.0,50.90079817559863,30.0,330.0,42.18928164196123,15.96351197263398,2.394526795895097,0.34207525655644244,0.0,57.81071835803877,4,2,2,47.64784946236559,"{0: 47.64784946236559, 1: 0.9408602150537635, 2: 43.95161290322581, 3: 7.459677419354839}","{0: 'Ranging / Low-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / High-Vol'}",-594168.9196345052,-11.792341516185154,-8140.314768370067,-5.470641645409992,44,166456.46002505894,0.28015006259070624,5,0,0.6165443261786832,0.6277699021100648,0.3419959408710378,2.58812428166487,15.01806378364563,0.005001544952392578,"['no_uptrend_state', 'no_downtrend_state']",ok
30,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2020-08-31 20:00:00+00:00,2020-09-01 00:00:00+00:00,2020-10-01 00:00:00+00:00,2020,51874,1440,812,813,563.8888888888889,27.08547602501737,1.1285615010423906,30.0,53.13653136531365,30.0,480.0,44.03444034440344,17.712177121771216,2.952029520295203,0.36900369003690037,0.0,55.96555965559655,4,3,3,47.77777777777778,"{0: 47.77777777777778, 1: 5.625, 2: 41.59722222222222, 3: 5.0}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-609542.591982243,-11.750445155226954,-9562.152896168802,-6.640383955672779,45,172617.50084817596,0.28319186078009884,5,0,0.6060624817106794,0.6110621726523294,1.4429426528466656,1.7899512917907536,15.421321630477905,0.0,[],ok
31,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2020-09-30 20:00:00+00:00,2020-10-01 00:00:00+00:00,2020-11-01 00:00:00+00:00,2020,53314,1488,880,881,591.3978494623656,28.406186953597846,1.183591123066577,30.0,50.669693530079456,30.0,390.0,43.1328036322361,14.642451759364357,2.1566401816118046,0.4540295119182747,0.0,56.8671963677639,4,3,3,48.11827956989247,"{0: 42.876344086021504, 1: 6.451612903225806, 2: 2.553763440860215, 3: 48.11827956989247}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Low-Vol'}",-624860.6432929062,-11.720385701558806,-8332.697455721089,-5.599931085834065,45,178498.97308541415,0.2856620512131406,5,0,0.6060967167539071,0.6105361348034595,1.4259085127740851,1.7910775670027899,19.980981588363647,0.0,[],ok
32,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2020-10-31 20:00:00+00:00,2020-11-01 00:00:00+00:00,2020-12-01 00:00:00+00:00,2020,54802,1415,710,711,501.76678445229686,23.683113273106322,0.9867963863794301,30.0,59.70464135021097,30.0,780.0,41.91279887482419,19.268635724331926,5.063291139240507,1.6877637130801686,0.7032348804500703,58.08720112517582,4,2,2,38.23321554770318,"{0: 27.491166077738516, 1: 38.23321554770318, 2: 31.66077738515901, 3: 2.614840989399293}","{0: 'Ranging / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / High-Vol'}",-638214.0331925486,-11.645816451818337,-18188.439107256036,-12.854020570498966,46,1061.7897959226975,0.0016636892025255054,5,0,0.6161841522244217,0.6268524398294473,0.3475077278341069,2.6101323361347823,17.08570408821106,0.0035431385040283203,"['no_uptrend_state', 'no_downtrend_state']",ok
33,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2020-11-30 20:00:00+00:00,2020-12-01 00:00:00+00:00,2021-01-01 00:00:00+00:00,2020,56217,1432,722,723,504.18994413407825,23.30598520511096,0.9710827168796234,30.0,59.41908713692946,30.0,1230.0,43.983402489626556,20.193637621023512,4.564315352697095,1.6597510373443984,0.2766251728907331,56.016597510373444,4,3,3,39.245810055865924,"{0: 39.245810055865924, 1: 10.684357541899441, 2: 32.61173184357542, 3: 17.45810055865922}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-659736.444657924,-11.735532750910295,-17838.090226723696,-12.45676691810314,42,190395.37865335925,0.28859308924805577,5,0,0.6046443322094568,0.6068362153365603,1.420509037033327,1.7933833663946743,14.597625494003296,0.004494905471801758,[],ok
34,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2020-12-31 20:00:00+00:00,2021-01-01 00:00:00+00:00,2021-02-01 00:00:00+00:00,2021,57649,1488,404,405,271.505376344086,13.041022192333557,0.543375924680565,60.0,110.22222222222223,30.0,2160.0,57.77777777777777,35.55555555555556,16.543209876543212,9.62962962962963,3.45679012345679,42.22222222222222,4,3,3,41.06182795698925,"{0: 41.06182795698925, 1: 11.155913978494624, 2: 33.33333333333333, 3: 14.448924731182796}","{0: 'Downtrend / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Uptrend / High-Vol', 3: 'Ranging / Low-Vol'}",-680779.3438051648,-11.80903994527511,-37515.00957317682,-25.211699981973673,44,196488.26153746666,0.288622537280891,5,0,0.6037751824277326,0.6053605194081241,1.444568277809529,1.797110954066376,18.514966011047363,0.003756284713745117,[],ok
35,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-01-31 20:00:00+00:00,2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,2021,59137,1316,562,563,427.0516717325228,20.086373790022336,0.8369322412509308,30.0,70.12433392539964,30.0,1320.0,45.293072824156305,20.959147424511546,8.880994671403197,4.262877442273535,0.7104795737122558,54.70692717584369,4,3,3,27.203647416413375,"{0: 26.82370820668693, 1: 23.480243161094226, 2: 27.203647416413375, 3: 22.492401215805472}","{0: 'Ranging / Low-Vol', 1: 'Ranging / Low-Vol', 2: 'Uptrend / High-Vol', 3: 'Downtrend / High-Vol'}",-705279.5408053785,-11.92619748728171,-25148.089450097767,-19.109490463600128,44,44.417817258508876,6.297902418633458e-05,5,0,0.6043525414140699,0.60885502104607,1.5046763504758678,1.790947056737265,14.386009216308594,0.004097461700439453,[],ok
36,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-02-28 20:00:00+00:00,2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,2021,60453,1462,726,728,496.5800273597811,23.435104236718225,0.976462676529926,30.0,60.247252747252745,30.0,600.0,43.269230769230774,19.09340659340659,5.906593406593406,2.0604395604395602,0.5494505494505495,56.730769230769226,4,3,3,34.54172366621067,"{0: 14.500683994528044, 1: 30.300957592339262, 2: 34.54172366621067, 3: 20.656634746922027}","{0: 'Downtrend / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-727936.7569525059,-12.041366961978826,-21870.593519582748,-14.95936629246426,42,203334.3397696754,0.279329677788124,5,0,0.6034269455553194,0.607391226868063,1.5221023469176367,1.7876948303204794,17.152385473251343,0.005034446716308594,[],ok
37,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-03-31 20:00:00+00:00,2021-04-01 00:00:00+00:00,2021-05-01 00:00:00+00:00,2021,61915,1381,745,747,539.4641564083997,24.85059068797776,1.03544127866574,30.0,55.46184738955823,30.0,1020.0,44.17670682730924,17.670682730923694,3.2128514056224895,0.9370816599732262,0.2677376171352075,55.82329317269076,4,3,3,43.012309920347576,"{0: 43.012309920347576, 1: 10.861694424330196, 2: 10.209992758870385, 3: 35.91600289645185}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Low-Vol'}",-752496.2317266518,-12.153698323938492,-15459.33046166829,-11.194301565292028,44,208795.81338473642,0.2774709089315182,5,0,0.6018127361215857,0.6036752662445435,1.5110518531378523,1.7823407687507513,26.740543603897095,0.0,[],ok
38,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-04-30 20:00:00+00:00,2021-05-01 00:00:00+00:00,2021-06-01 00:00:00+00:00,2021,63296,1488,544,545,365.5913978494624,17.56018829858776,0.7316745124411567,60.0,81.90825688073394,30.0,1680.0,50.091743119266056,24.403669724770644,11.559633027522937,5.321100917431193,2.0183486238532113,49.908256880733944,4,3,3,34.87903225806452,"{0: 34.87903225806452, 1: 18.548387096774192, 2: 21.908602150537636, 3: 24.663978494623656}","{0: 'Downtrend / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-771495.649069845,-12.188695163514993,-32159.839223332627,-21.612795176970852,42,214723.33524176478,0.27832086350797486,5,0,0.6014950429496166,0.6045659667402408,1.5736029121026842,1.7920592646014568,19.345271348953247,0.004007101058959961,[],ok
39,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-05-31 20:00:00+00:00,2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,2021,64784,1440,668,669,463.8888888888889,22.282140375260596,0.9284225156358582,30.0,64.57399103139014,30.0,870.0,43.34828101644245,20.328849028400597,6.278026905829597,3.43796711509716,1.345291479820628,56.65171898355755,4,3,3,31.944444444444443,"{0: 31.944444444444443, 1: 21.25, 2: 26.59722222222222, 3: 20.208333333333332}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-794878.9337813942,-12.26967976323466,-25987.840649286165,-18.047111562004282,45,218395.74505459645,0.2747534697084565,5,0,0.601314451755094,0.6048687481817888,1.5927242953289946,1.7859212235895021,26.78775930404663,0.0054895877838134766,[],ok
40,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-06-30 20:00:00+00:00,2021-07-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,2021,66224,1488,846,847,568.5483870967743,27.308675184936114,1.1378614660390047,30.0,52.70365997638725,30.0,510.0,42.857142857142854,15.466351829988193,3.4238488783943333,0.3541912632821724,0.11806375442739078,57.14285714285714,4,3,3,43.81720430107527,"{0: 38.776881720430104, 1: 10.013440860215054, 2: 7.39247311827957, 3: 43.81720430107527}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Low-Vol'}",-819787.0119026457,-12.379001750160754,-15886.509051474084,-10.676417373302476,42,223244.2901481263,0.2723198671201171,5,0,0.6006434894384478,0.6043766438016671,1.613435129056907,1.784425142088337,17.708664417266846,0.002995729446411133,[],ok
41,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-07-31 20:00:00+00:00,2021-08-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,2021,67712,1456,853,855,585.8516483516484,27.534633490248822,1.1472763954270342,30.0,51.08771929824562,30.0,450.0,40.35087719298245,16.374269005847953,2.456140350877193,0.5847953216374269,0.0,59.64912280701754,4,3,3,45.32967032967033,"{0: 45.32967032967033, 1: 6.5247252747252755, 2: 10.027472527472527, 3: 38.11813186813187}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Uptrend / High-Vol', 3: 'Ranging / Low-Vol'}",-839170.2001389886,-12.393227199595175,-15512.03490464628,-10.6538701268175,44,230765.58840528212,0.2749925919283851,5,0,0.6000509473858078,0.6036301395377632,1.6296092285974377,1.7928275946241778,24.095587253570557,0.005884885787963867,[],ok
42,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-08-31 20:00:00+00:00,2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,2021,69168,1413,788,789,557.6786978060863,26.284920083391242,1.0952050034746352,30.0,53.72623574144487,30.0,510.0,45.50063371356147,16.983523447401776,3.1685678073510775,0.7604562737642585,0.12674271229404308,54.49936628643853,4,3,3,44.65675866949752,"{0: 44.65675866949752, 1: 7.643312101910828, 2: 38.42887473460722, 3: 9.27105449398443}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / High-Vol'}",-859407.0858679068,-12.424923170655603,-15058.480754044322,-10.657098905905395,46,237909.86770522676,0.27683023751772295,5,0,0.5987979074494076,0.6020975955442716,1.6430097926409428,1.7997178768683086,21.494438648223877,0.0040247440338134766,[],ok
43,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-09-30 20:00:00+00:00,2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,2021,70581,1488,834,835,560.4838709677418,26.921318090114323,1.1217215870880968,30.0,53.461077844311376,30.0,450.0,43.952095808383234,16.2874251497006,3.473053892215569,0.8383233532934131,0.0,56.04790419161677,4,3,3,42.204301075268816,"{0: 4.973118279569892, 1: 42.204301075268816, 2: 11.895161290322582, 3: 40.92741935483871}","{0: 'Downtrend / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Uptrend / High-Vol', 3: 'Ranging / Low-Vol'}",-877675.4279721306,-12.43500981811154,-14639.742316563654,-9.838536503066972,44,244967.9417222758,0.27910994647334986,5,0,0.5981583623145996,0.6012780745020985,1.6616492323852428,1.8042687191292877,22.548776149749756,0.002012491226196289,[],ok
44,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-10-31 20:00:00+00:00,2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,2021,72069,1440,836,837,580.5555555555557,27.8860319666435,1.161917998610146,30.0,51.61290322580645,30.0,420.0,40.26284348864994,16.248506571087216,2.867383512544803,0.4778972520908005,0.0,59.737156511350065,4,3,3,46.736111111111114,"{0: 38.88888888888889, 1: 8.402777777777779, 2: 46.736111111111114, 3: 5.972222222222222}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / High-Vol'}",-896959.8959644717,-12.445849060823264,-14220.739529962924,-9.875513562474254,46,253022.04939610546,0.28208847523114633,5,0,0.5978102411136239,0.6002940054920629,1.6626655817964666,1.8114743495222503,24.602558135986328,0.0067369937896728516,[],ok
45,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-11-30 20:00:00+00:00,2021-12-01 00:00:00+00:00,2022-01-01 00:00:00+00:00,2021,73509,1488,855,856,574.5967741935484,27.599193006052452,1.1499663752521856,30.0,52.149532710280376,30.0,630.0,41.58878504672897,16.00467289719626,3.5046728971962615,0.46728971962616817,0.11682242990654204,58.41121495327103,4,3,3,45.22849462365591,"{0: 38.91129032258064, 1: 45.22849462365591, 2: 8.266129032258064, 3: 7.594086021505377}","{0: 'Ranging / Low-Vol', 1: 'Ranging / Low-Vol', 2: 'Downtrend / High-Vol', 3: 'Uptrend / High-Vol'}",-915646.3150466484,-12.456247739006766,-15589.319744133394,-10.476693376433733,45,260488.64865706617,0.2844860994649395,5,0,0.5968426001637162,0.5983411595492487,1.6501700823649181,1.8142563147068504,23.745596647262573,0.0,[],ok
46,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2021-12-31 20:00:00+00:00,2022-01-01 00:00:00+00:00,2022-02-01 00:00:00+00:00,2022,74997,1488,820,821,551.0752688172042,26.4694014794889,1.1028917283120376,30.0,54.3727161997564,30.0,930.0,42.630937880633375,17.783191230207066,3.6540803897685747,0.730816077953715,0.24360535931790497,57.36906211936662,4,3,3,43.95161290322581,"{0: 38.50806451612903, 1: 7.258064516129033, 2: 10.28225806451613, 3: 43.95161290322581}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Low-Vol'}",-934259.4634496216,-12.45729113764046,-15791.075408027225,-10.61228186023335,42,268287.4189652996,0.2871658564470796,5,0,0.5964791372253214,0.598812327179546,1.684331392183029,1.8183766198451812,19.791176795959473,0.004520416259765625,[],ok
47,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-01-31 20:00:00+00:00,2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,2022,76485,1344,710,711,528.2738095238095,25.376023827252418,1.0573343261355175,30.0,56.70886075949367,30.0,450.0,45.56962025316456,19.831223628691983,4.641350210970464,0.9845288326300985,0.0,54.43037974683544,4,3,3,41.964285714285715,"{0: 36.607142857142854, 1: 10.491071428571429, 2: 41.964285714285715, 3: 10.9375}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-953854.5868953632,-12.471132730540148,-15970.370126886384,-11.882715868219035,43,275003.79570044484,0.2883078820174636,5,0,0.5961220046547799,0.5978138654362791,1.686271643227328,1.818017476179086,21.720177173614502,0.0,[],ok
48,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-02-28 20:00:00+00:00,2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,2022,77829,1488,850,851,571.236559139785,27.437794216543374,1.1432414256893073,30.0,52.45593419506463,30.0,450.0,43.713278495887195,15.746180963572268,2.82021151586369,0.5875440658049353,0.0,56.28672150411281,4,3,3,47.91666666666667,"{0: 39.6505376344086, 1: 6.048387096774194, 2: 47.91666666666667, 3: 6.384408602150538}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-972079.310539393,-12.489937048393182,-13757.26421341125,-9.24547326170111,42,9140.917826738674,0.009403469169266146,5,0,0.5959744880505823,0.5986534795850795,1.7182294578426984,1.820467270439074,19.594693899154663,0.0,[],ok
49,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-03-31 20:00:00+00:00,2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,2022,79317,1440,844,845,586.1111111111111,28.152883947185543,1.173036831132731,30.0,51.124260355029584,30.0,390.0,42.9585798816568,15.7396449704142,2.2485207100591715,0.2366863905325444,0.0,57.0414201183432,4,3,3,49.791666666666664,"{0: 49.791666666666664, 1: 3.4027777777777777, 2: 5.0, 3: 41.80555555555556}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Low-Vol'}",-990285.4284952105,-12.485159908912472,-12063.436132840929,-8.377386203361755,42,288114.0265559772,0.2909403877564686,5,0,0.5959029522608333,0.598660284944276,1.7197597831128157,1.8202266224849615,25.774195432662964,0.0,[],ok
50,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-04-30 20:00:00+00:00,2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,2022,80757,1488,792,793,532.258064516129,25.565568258238063,1.0652320107599194,30.0,56.29255989911728,30.0,1290.0,42.74905422446406,16.897856242118536,3.4047919293820934,1.2610340479192939,0.37831021437578816,57.250945775535946,4,3,3,40.59139784946236,"{0: 8.53494623655914, 1: 36.895161290322584, 2: 13.978494623655912, 3: 40.59139784946236}","{0: 'Uptrend / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Low-Vol'}",-1007717.1184592451,-12.478387241468171,-19195.454865638236,-12.900171280670857,44,293601.72315932193,0.29135331511310036,5,0,0.595606561980127,0.5983682096172842,1.7190008445458473,1.8226662612407716,24.060001373291016,0.004019260406494141,[],ok
51,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-05-31 20:00:00+00:00,2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,2022,82245,1440,705,706,489.5833333333333,23.516330785267545,0.9798471160528145,30.0,61.18980169971671,30.0,1980.0,43.342776203966004,18.980169971671387,4.674220963172805,2.1246458923512748,0.56657223796034,56.657223796033996,4,3,3,37.22222222222222,"{0: 37.22222222222222, 1: 22.916666666666664, 2: 10.069444444444445, 3: 29.791666666666668}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / High-Vol', 2: 'Uptrend / High-Vol', 3: 'Ranging / Low-Vol'}",-1027383.1355877898,-12.491739748164505,-22351.786692570542,-15.522074092062876,44,299797.0247364065,0.29180644917330245,5,0,0.5956069535976607,0.5987973732297915,1.7430865095369406,1.8217133020281513,22.75658130645752,0.0036058425903320312,[],ok
52,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-06-30 20:00:00+00:00,2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,2022,83685,1488,799,800,536.9623655913979,25.79152656355077,1.0746469401479488,30.0,55.8,30.0,510.0,43.625,17.625,4.875,1.25,0.125,56.375,4,3,3,43.615591397849464,"{0: 43.615591397849464, 1: 13.440860215053762, 2: 34.206989247311824, 3: 8.736559139784946}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / High-Vol'}",-1047395.5877108576,-12.515929828653375,-18658.223563974498,-12.539128739230174,42,305191.6308571233,0.29138143642951264,5,0,0.5956496525635588,0.5994458738694083,1.7701023079405718,1.8144766952476317,26.64599919319153,0.0,[],ok
53,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-07-31 20:00:00+00:00,2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,2022,85173,1488,858,859,576.6129032258065,27.6960322797579,1.1540013449899125,30.0,51.967403958090806,30.0,450.0,44.81955762514552,17.57857974388824,2.4447031431897557,0.23282887077997672,0.0,55.18044237485448,4,4,4,50.403225806451616,"{0: 3.5618279569892475, 1: 50.403225806451616, 2: 41.465053763440864, 3: 4.56989247311828}","{0: 'Uptrend / High-Vol', 1: 'Ranging / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / High-Vol'}",-1068731.4273453439,-12.547772502381552,-12297.634674258255,-8.264539431625172,46,312097.148995318,0.29202579900784437,5,0,0.5948120816122595,0.597750443431502,1.741052249207689,1.8179096393196073,30.29700541496277,0.004117488861083984,[],ok
54,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-08-31 20:00:00+00:00,2022-09-01 00:00:00+00:00,2022-10-01 00:00:00+00:00,2022,86661,1440,774,775,537.5,25.817929117442667,1.075747046560111,30.0,55.74193548387097,30.0,630.0,44.25806451612903,18.96774193548387,3.225806451612903,0.903225806451613,0.25806451612903225,55.74193548387096,4,4,4,46.111111111111114,"{0: 46.111111111111114, 1: 7.777777777777778, 2: 37.84722222222222, 3: 8.26388888888889}","{0: 'Ranging / Mid-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-1086315.4002897204,-12.535228075947893,-16049.00341023777,-11.145141257109563,42,318612.25163924275,0.2932962669536571,5,0,0.595295271092339,0.5997203388415643,1.7854043161437365,1.819054211008628,23.493680238723755,0.005773305892944336,[],ok
55,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-09-30 20:00:00+00:00,2022-10-01 00:00:00+00:00,2022-11-01 00:00:00+00:00,2022,88101,1488,869,870,584.005376344086,28.051109616677874,1.1687962340282447,30.0,51.310344827586206,30.0,450.0,42.87356321839081,15.977011494252874,2.413793103448276,0.22988505747126436,0.0,57.12643678160919,4,4,4,53.15860215053764,"{0: 53.15860215053764, 1: 1.2096774193548387, 2: 41.86827956989247, 3: 3.763440860215054}","{0: 'Ranging / Mid-Vol', 1: 'Downtrend / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-1104386.1020693579,-12.53545478563646,-9694.541976232522,-6.515149177575619,44,325146.70985323656,0.2944139818891135,5,0,0.5953048374244757,0.5986936669644318,1.753716054587768,1.820302347914899,24.526371955871582,0.002008199691772461,[],ok
56,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-10-31 20:00:00+00:00,2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,2022,89589,1440,792,793,550.0,26.418346073662264,1.1007644197359276,30.0,54.476670870113495,30.0,780.0,42.11853720050441,16.64564943253468,3.278688524590164,0.8827238335435058,0.25220680958385877,57.88146279949559,4,4,4,47.43055555555556,"{0: 47.43055555555556, 1: 37.361111111111114, 2: 4.722222222222222, 3: 10.48611111111111}","{0: 'Ranging / Mid-Vol', 1: 'Ranging / Low-Vol', 2: 'Uptrend / High-Vol', 3: 'Downtrend / High-Vol'}",-1119934.3719400428,-12.500802240677347,-14901.16386430987,-10.3480304613263,44,35.94090495747514,3.209197418882263e-05,5,0,0.5958279055684301,0.6005369001682733,1.7810632645435165,1.8214765245030562,19.91673707962036,0.003041982650756836,[],ok
57,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-11-30 20:00:00+00:00,2022-12-01 00:00:00+00:00,2023-01-01 00:00:00+00:00,2022,91029,1488,882,883,592.741935483871,28.47074646940148,1.1862811028917284,30.0,50.554926387315966,30.0,180.0,43.82785956964892,16.534541336353342,1.8120045300113252,0.0,0.0,56.17214043035108,4,4,4,52.68817204301075,"{0: 45.83333333333333, 1: 0.9408602150537635, 2: 0.5376344086021506, 3: 52.68817204301075}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / High-Vol', 2: 'Downtrend / High-Vol', 3: 'Ranging / Mid-Vol'}",-1135870.4905257367,-12.478116759776958,-8392.845980149723,-5.640353481283416,44,336111.321193659,0.2959063766487059,5,0,0.5957913098355092,0.5999523816349698,1.7575084291887457,1.8216150042627903,26.6898033618927,0.009943008422851562,[],ok
58,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2022-12-31 20:00:00+00:00,2023-01-01 00:00:00+00:00,2023-02-01 00:00:00+00:00,2023,92517,1488,862,863,579.3010752688173,27.825151311365165,1.1593813046402153,30.0,51.726535341830825,30.0,330.0,44.0324449594438,17.265353418308226,2.549246813441483,0.2317497103128621,0.0,55.96755504055619,4,3,3,50.06720430107527,"{0: 1.881720430107527, 1: 50.06720430107527, 2: 43.346774193548384, 3: 4.704301075268817}","{0: 'Downtrend / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / High-Vol'}",-1150518.8239529734,-12.435755849767864,-11279.564836060368,-7.580352712406161,42,339949.92296461924,0.2954753245988737,5,0,0.596049143861554,0.6000823818499293,1.7525842934464093,1.8215376066183453,24.51298475265503,0.0,[],ok
59,30m_hmm4,30m,4,2017-09-01 00:00:00+00:00,2023-01-31 20:00:00+00:00,2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023,94005,1344,813,814,604.9107142857143,29.057334326135518,1.2107222635889798,30.0,49.533169533169534,30.0,240.0,39.189189189189186,16.830466830466833,2.334152334152334,0.0,0.0,60.810810810810814,4,3,3,51.78571428571429,"{0: 11.532738095238097, 1: 51.78571428571429, 2: 33.55654761904761, 3: 3.125}","{0: 'Ranging / Mid-Vol', 1: 'Ranging / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / High-Vol'}",-1123369.7674817336,-11.950106563286353,-10275.642722866556,-7.645567502132854,43,388796.0760355585,0.34609804117047366,5,0,0.4574273349354339,0.37551723766603123,0.13874864967127729,2.1855844906722255,30.32146430015564,0.0,"['no_uptrend_state', 'no_downtrend_state']",ok
