fold_id,model,timeframe,n_states,train_start,train_end,test_start,test_end,test_year,n_train,n_test,n_transitions,n_segments,transitions_per_1k_bars,transitions_per_day,transitions_per_hour,median_duration_minutes,mean_duration_minutes,min_duration_minutes,max_duration_minutes,pct_gt30m,pct_gt1h,pct_gt2h,pct_gt4h,pct_gt8h,pct_1bar,n_distinct_states_observed,n_distinct_labels_observed,n_distinct_labels_trained,max_state_occupancy_pct,state_occupancy,regime_labels_trained,train_ll,train_ll_per_obs,test_ll,test_ll_per_obs,best_seed,restart_spread,restart_spread_normalized,n_restarts_converged,n_restarts_failed,mean_stay_prob,median_stay_prob,trend_score_range,vol_score_range,fit_time_s,decode_time_s,failure_flags,status
59,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-01-31 20:00:00+00:00,2023-02-01 00:00:00+00:00,2023-03-01 00:00:00+00:00,2023,559763,8064,672,673,83.33333333333333,24.002976559593204,1.0001240233163833,30.0,59.91084695393759,5.0,1000.0,46.80534918276374,25.11144130757801,10.99554234769688,3.863298662704309,1.634472511144131,5.349182763744428,4,4,4,62.28918650793651,"{0: 16.716269841269842, 1: 17.24950396825397, 2: 3.7450396825396823, 3: 62.28918650793651}","{0: 'Uptrend / Mid-Vol', 1: 'Downtrend / Mid-Vol', 2: 'Ranging / High-Vol', 3: 'Ranging / Low-Vol'}",-9859257.516903434,-17.61327118245299,-106581.19903557314,-13.216914562943098,44,21245.43406889029,0.002154871604932274,5,0,0.8963539052575172,0.8995204319690957,0.7050398210231271,2.1173943317121124,194.91738867759705,0.018056154251098633,[],ok
60,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-02-28 20:00:00+00:00,2023-03-01 00:00:00+00:00,2023-04-01 00:00:00+00:00,2023,567827,8851,867,868,97.95503332956729,27.97087487397782,1.1654531197490756,30.0,50.985023041474655,5.0,905.0,44.47004608294931,22.926267281105993,8.294930875576037,2.3041474654377883,0.6912442396313364,6.105990783410138,4,4,4,45.80273415433284,"{0: 23.997288441983958, 1: 45.80273415433284, 2: 8.778669076940458, 3: 21.421308326742743}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / High-Vol', 3: 'Downtrend / Mid-Vol'}",-9995139.417616826,-17.602437745328817,-140324.9917028358,-15.854139837626912,46,18952.50587714091,0.0018961722378515674,5,0,0.8962859962704621,0.8995699619902284,0.7031251119041133,2.1145457884985865,197.0710289478302,0.03346657752990723,[],ok
61,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-03-31 20:00:00+00:00,2023-04-01 00:00:00+00:00,2023-05-01 00:00:00+00:00,2023,576678,8640,667,668,77.19907407407408,22.23590693367288,0.9264961222363699,30.0,64.67065868263474,5.0,1430.0,45.808383233532936,25.0,11.526946107784433,5.239520958083832,1.1976047904191618,7.634730538922156,4,4,4,66.86342592592592,"{0: 14.872685185185187, 1: 2.9282407407407405, 2: 15.335648148148149, 3: 66.86342592592592}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / Low-Vol'}",-10153593.968463115,-17.60704235025979,-112126.97257772615,-12.977658863162748,44,0.004180386662483215,4.117149725966414e-10,5,0,0.8960816117145537,0.8994211903003422,0.7019232240563058,2.113469045593848,170.65196561813354,0.01812744140625,[],ok
62,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-04-30 20:00:00+00:00,2023-05-01 00:00:00+00:00,2023-06-01 00:00:00+00:00,2023,585318,8928,620,621,69.44444444444444,20.002240394309396,0.8334266830962248,30.0,71.8840579710145,5.0,1445.0,48.148148148148145,28.180354267310786,15.136876006441224,6.119162640901772,1.288244766505636,6.119162640901772,4,4,4,70.53091397849462,"{0: 70.53091397849462, 1: 1.825716845878136, 2: 13.911290322580644, 3: 13.732078853046595}","{0: 'Ranging / Low-Vol', 1: 'Ranging / High-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Uptrend / Mid-Vol'}",-10292811.887467876,-17.58499121412271,-111191.99738772486,-12.454300782675276,46,18878.08013625443,0.001834103289038017,5,0,0.8962176425414667,0.899458627283358,0.6981491205947112,2.1108723239561598,244.40201592445374,0.02393198013305664,[],ok
63,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-05-31 20:00:00+00:00,2023-06-01 00:00:00+00:00,2023-07-01 00:00:00+00:00,2023,594246,8640,620,621,71.75925925925925,20.669058918856347,0.8612107882856811,30.0,69.56521739130434,5.0,1035.0,48.953301127214175,29.629629629629626,13.687600644122384,5.152979066022544,2.254428341384863,7.246376811594203,4,4,4,68.11342592592592,"{0: 15.474537037037036, 1: 3.0439814814814814, 2: 68.11342592592592, 3: 13.368055555555555}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / Mid-Vol'}",-10435846.607776351,-17.561492391663304,-113091.34363214439,-13.089275883350044,43,7745.1845171730965,0.0007421711729072093,5,0,0.8965453391194577,0.8995544860118159,0.6952073508047947,2.1100108834265043,235.30005025863647,0.020661115646362305,[],ok
64,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-06-30 20:00:00+00:00,2023-07-01 00:00:00+00:00,2023-08-01 00:00:00+00:00,2023,602886,8928,396,397,44.35483870967742,12.775624509913744,0.5323176879130727,30.0,112.44332493702771,5.0,2460.0,46.85138539042821,31.48614609571788,18.89168765743073,12.34256926952141,6.297229219143577,7.8085642317380355,4,4,4,84.65501792114696,"{0: 7.594086021505377, 1: 7.078853046594983, 2: 0.6720430107526881, 3: 84.65501792114696}","{0: 'Downtrend / Mid-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Ranging / High-Vol', 3: 'Ranging / Low-Vol'}",-10576607.69565536,-17.543296237854854,-101080.63922739195,-11.321756185863794,44,0.006818907335400581,6.447159175811768e-10,5,0,0.896861209111847,0.8996093652158852,0.6936715768449362,2.1105833657374795,210.6262547969818,0.02410602569580078,[],ok
65,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-07-31 20:00:00+00:00,2023-08-01 00:00:00+00:00,2023-09-01 00:00:00+00:00,2023,611814,8928,356,357,39.87455197132617,11.485157387700236,0.4785482244875098,30.0,125.04201680672269,5.0,2850.0,49.57983193277311,32.49299719887955,20.72829131652661,10.92436974789916,5.88235294117647,7.002801120448179,4,4,4,82.38127240143369,"{0: 9.643817204301076, 1: 1.5120967741935485, 2: 6.462813620071685, 3: 82.38127240143369}","{0: 'Downtrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Uptrend / Mid-Vol', 3: 'Ranging / Low-Vol'}",-10708061.979321936,-17.502152581212485,-107673.23049485183,-12.060173666538063,45,7849.914600336924,0.0007330845315889741,5,0,0.8975667528635998,0.899802126538167,0.6862910502441599,2.10655535203186,254.8812313079834,0.02774357795715332,[],ok
66,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-08-31 20:00:00+00:00,2023-09-01 00:00:00+00:00,2023-10-01 00:00:00+00:00,2023,620742,8640,370,371,42.824074074074076,12.334760967704595,0.5139483736543581,30.0,116.44204851752022,5.0,3320.0,48.517520215633425,29.919137466307276,17.52021563342318,9.433962264150944,4.8517520215633425,5.929919137466308,4,4,4,81.44675925925927,"{0: 81.44675925925927, 1: 0.5902777777777778, 2: 9.409722222222221, 3: 8.55324074074074}","{0: 'Ranging / Low-Vol', 1: 'Ranging / High-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Uptrend / Mid-Vol'}",-10836952.888044868,-17.45806291187783,-93360.0480874313,-10.805561121230475,44,0.004698708653450012,4.3358208732581495e-10,5,0,0.8982424111027876,0.8999878516824329,0.6798766185297627,2.10120488881286,244.23702692985535,0.025319337844848633,[],ok
67,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-09-30 20:00:00+00:00,2023-10-01 00:00:00+00:00,2023-11-01 00:00:00+00:00,2023,629382,8928,454,455,50.85125448028674,14.646801837123334,0.6102834098801388,50.0,98.10989010989012,5.0,2695.0,60.65934065934066,41.318681318681314,21.978021978021978,7.252747252747254,2.197802197802198,8.35164835164835,4,3,3,57.30286738351255,"{0: 57.30286738351255, 1: 2.632168458781362, 2: 10.539874551971327, 3: 29.525089605734767}","{0: 'Ranging / Low-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Mid-Vol', 3: 'Ranging / Low-Vol'}",-10954444.836857941,-17.405081233428888,-109317.7039153845,-12.244366477977653,43,35925.57618390955,0.0032795433012755095,5,0,0.9170534259678675,0.9294097794226368,0.19171064350754485,2.452199148061766,264.181973695755,0.015680313110351562,"['no_uptrend_state', 'no_downtrend_state']",ok
68,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-10-31 20:00:00+00:00,2023-11-01 00:00:00+00:00,2023-12-01 00:00:00+00:00,2023,638310,8640,454,455,52.5462962962963,15.135085079291585,0.6306285449704826,45.0,94.94505494505495,5.0,2215.0,58.901098901098905,38.681318681318686,20.659340659340657,8.35164835164835,2.417582417582418,8.571428571428571,4,3,3,48.0787037037037,"{0: 39.62962962962963, 1: 1.5509259259259258, 2: 10.74074074074074, 3: 48.0787037037037}","{0: 'Ranging / Low-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Mid-Vol', 3: 'Ranging / Low-Vol'}",-11090929.190951157,-17.37545893210377,-103348.01863274704,-11.961576230642018,43,11587.514164131135,0.001044773973815028,5,0,0.9173835657927664,0.9296159082602805,0.18592881632042457,2.4501398834485086,226.17877411842346,0.022558927536010742,"['no_uptrend_state', 'no_downtrend_state']",ok
69,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-11-30 20:00:00+00:00,2023-12-01 00:00:00+00:00,2024-01-01 00:00:00+00:00,2023,646950,8928,790,791,88.48566308243727,25.486725663716815,1.0619469026548671,30.0,56.43489254108723,5.0,1230.0,45.259165613147914,26.548672566371685,9.734513274336283,2.781289506953224,1.1378002528445006,5.183312262958281,4,4,4,55.52195340501792,"{0: 21.426971326164875, 1: 1.9489247311827957, 2: 55.52195340501792, 3: 21.102150537634408}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / Mid-Vol'}",-11244765.289224297,-17.381196830086246,-114441.622246795,-12.818282061692988,45,69909.84599496424,0.006217101397568332,5,0,0.8987892330374431,0.8999328112215743,0.6706914320491132,2.095464358830661,299.52339935302734,0.02207350730895996,[],ok
70,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2023-12-31 20:00:00+00:00,2024-01-01 00:00:00+00:00,2024-02-01 00:00:00+00:00,2024,655878,8928,516,517,57.79569892473118,16.647025876554274,0.6936260781897613,45.0,86.34429400386847,5.0,1200.0,58.6073500967118,41.005802707930364,22.823984526112184,7.35009671179884,1.160541586073501,5.222437137330754,4,3,3,45.38530465949821,"{0: 31.47401433691756, 1: 19.780465949820787, 2: 3.3602150537634405, 3: 45.38530465949821}","{0: 'Ranging / Low-Vol', 1: 'Ranging / Mid-Vol', 2: 'Ranging / High-Vol', 3: 'Ranging / Low-Vol'}",-11389644.951845378,-17.36549320429314,-128376.942964448,-14.379137876842293,45,91144.8880141899,0.00800243452711161,5,0,0.9322961273999318,0.9261234526437403,0.18255075498012,2.618774036726593,294.9429602622986,0.031748056411743164,"['no_uptrend_state', 'no_downtrend_state']",ok
71,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-01-31 20:00:00+00:00,2024-02-01 00:00:00+00:00,2024-03-01 00:00:00+00:00,2024,664806,8352,480,481,57.47126436781609,16.55370614297689,0.6897377559573703,50.0,86.81912681912682,5.0,980.0,60.08316008316008,44.07484407484408,22.245322245322246,6.237006237006238,1.4553014553014554,6.237006237006238,4,3,3,42.81609195402299,"{0: 2.3946360153256707, 1: 42.81609195402299, 2: 14.81082375478927, 3: 39.978448275862064}","{0: 'Ranging / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Mid-Vol', 3: 'Ranging / Low-Vol'}",-11543408.791143915,-17.363574924329676,-110923.38565111785,-13.281056711101275,43,10063.696249576285,0.0008718132080098504,5,0,0.9176657359921001,0.9299183852444673,0.18554789562649676,2.4488604401904017,280.2848627567291,0.01929497718811035,"['no_uptrend_state', 'no_downtrend_state']",ok
72,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-02-29 20:00:00+00:00,2024-03-01 00:00:00+00:00,2024-04-01 00:00:00+00:00,2024,673158,8928,522,523,58.467741935483865,16.8405959448863,0.7016914977035957,45.0,85.35372848948374,5.0,785.0,59.65583173996176,41.30019120458891,25.239005736137663,6.692160611854685,0.7648183556405354,3.632887189292543,4,3,3,40.84901433691756,"{0: 6.888440860215053, 1: 40.84901433691756, 2: 16.509856630824373, 3: 35.752688172043015}","{0: 'Ranging / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / Mid-Vol'}",-11690683.468617676,-17.36692346910781,-152775.58977309827,-17.111961220105094,45,5383.38540106453,0.0004604850875926649,5,0,0.9324731949054543,0.926158353212655,0.18239108865360207,2.61976163673244,293.8899943828583,0.02016282081604004,"['no_uptrend_state', 'no_downtrend_state']",ok
73,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-03-31 20:00:00+00:00,2024-04-01 00:00:00+00:00,2024-05-01 00:00:00+00:00,2024,682086,8640,643,644,74.42129629629629,21.43581433036231,0.8931589304317629,40.0,67.0807453416149,5.0,550.0,55.90062111801242,37.577639751552795,16.61490683229814,3.7267080745341614,0.15527950310559005,10.869565217391305,4,3,3,47.175925925925924,"{0: 47.175925925925924, 1: 29.050925925925924, 2: 4.918981481481482, 3: 18.854166666666668}","{0: 'Ranging / Low-Vol', 1: 'Ranging / Mid-Vol', 2: 'Ranging / High-Vol', 3: 'Ranging / Low-Vol'}",-11863362.479990954,-17.39276642533486,-143769.4067599108,-16.639977634248936,43,118026.33175485022,0.0099488093661402,5,0,0.9177102754692847,0.930008486342303,0.186693716472062,2.447470662012284,303.75088834762573,0.03204345703125,"['no_uptrend_state', 'no_downtrend_state']",ok
74,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-04-30 20:00:00+00:00,2024-05-01 00:00:00+00:00,2024-06-01 00:00:00+00:00,2024,690726,8928,885,886,99.1263440860215,28.551585078973897,1.189649378290579,30.0,50.38374717832957,5.0,815.0,44.24379232505643,22.573363431151243,7.562076749435666,2.144469525959368,0.6772009029345373,6.5462753950338595,4,4,4,50.82885304659498,"{0: 3.4274193548387095, 1: 50.82885304659498, 2: 22.703853046594983, 3: 23.039874551971327}","{0: 'Ranging / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Uptrend / Mid-Vol', 3: 'Downtrend / Mid-Vol'}",-12033341.46972646,-17.42129508622299,-127789.29805316507,-14.313317434270282,46,85105.60145407729,0.007072482873371987,5,0,0.8982260538806395,0.8994226146739395,0.6781651724728752,2.100872171011723,321.24605345726013,0.019805908203125,[],ok
75,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-05-31 20:00:00+00:00,2024-06-01 00:00:00+00:00,2024-07-01 00:00:00+00:00,2024,699654,8640,421,422,48.726851851851855,14.034957749739553,0.584789906239148,50.0,102.3696682464455,5.0,2330.0,58.0568720379147,41.23222748815166,22.748815165876778,7.345971563981042,2.3696682464454977,9.004739336492891,4,3,3,55.300925925925924,"{0: 32.07175925925926, 1: 55.300925925925924, 2: 11.11111111111111, 3: 1.5162037037037037}","{0: 'Ranging / Low-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / Mid-Vol', 3: 'Ranging / High-Vol'}",-12189087.717454793,-17.42159369839205,-104684.9383539949,-12.116312309490151,43,114849.06431308202,0.00942228548807783,5,0,0.9173646188936045,0.9297435036264692,0.1849990259223532,2.4496127603807087,299.98670530319214,0.020014524459838867,"['no_uptrend_state', 'no_downtrend_state']",ok
76,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-06-30 20:00:00+00:00,2024-07-01 00:00:00+00:00,2024-08-01 00:00:00+00:00,2024,708294,8928,922,923,103.2706093189964,29.745267167021396,1.2393861319592248,30.0,48.36403033586132,5.0,800.0,47.562296858071505,22.8602383531961,6.825568797399784,1.7334777898158178,0.21668472372697722,5.52546045503792,4,4,4,39.549731182795696,"{0: 4.614695340501792, 1: 39.549731182795696, 2: 27.016129032258064, 3: 28.819444444444443}","{0: 'Ranging / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Uptrend / Mid-Vol'}",-12329673.798490698,-17.407564935592703,-137401.67546794008,-15.38997261065637,46,614.2614376172423,4.9819763901007295e-05,5,0,0.8981765756151685,0.8991984630201434,0.6769929070083502,2.101221018396148,293.7754604816437,0.029660463333129883,[],ok
77,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-07-31 20:00:00+00:00,2024-08-01 00:00:00+00:00,2024-09-01 00:00:00+00:00,2024,717222,8928,898,899,100.58243727598567,28.97098689369329,1.207124453903887,30.0,49.6551724137931,5.0,795.0,45.82869855394883,22.469410456062292,7.341490545050055,1.8909899888765296,0.778642936596218,7.119021134593993,4,4,4,37.399193548387096,"{0: 11.312724014336919, 1: 37.399193548387096, 2: 25.85125448028674, 3: 25.436827956989248}","{0: 'Ranging / High-Vol', 1: 'Ranging / Low-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Uptrend / Mid-Vol'}",-12495561.019032497,-17.42216638506975,-148671.95408992717,-16.65232460684668,46,107843.23815819807,0.008630523911166345,5,0,0.8980485275360708,0.8991530915051911,0.6792567949125782,2.1022779823240545,293.21795105934143,0.02570176124572754,[],ok
78,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-08-31 20:00:00+00:00,2024-09-01 00:00:00+00:00,2024-10-01 00:00:00+00:00,2024,726150,8640,877,878,101.50462962962962,29.23671721264035,1.2181965505266812,30.0,49.20273348519362,5.0,985.0,44.07744874715262,21.753986332574033,6.947608200455581,1.8223234624145785,0.5694760820045558,6.492027334851937,4,4,4,49.97685185185185,"{0: 23.84259259259259, 1: 3.3680555555555554, 2: 22.8125, 3: 49.97685185185185}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / Low-Vol'}",-12658384.386876745,-17.432189474456717,-126238.77960368217,-14.610969861537288,44,7333.161323463544,0.0005793125804479449,5,0,0.8979374770990147,0.8990260579600269,0.6802774904298579,2.1026382190077104,328.8119115829468,0.027692079544067383,[],ok
79,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-09-30 20:00:00+00:00,2024-10-01 00:00:00+00:00,2024-11-01 00:00:00+00:00,2024,734790,8928,747,748,83.66935483870967,24.09947350733729,1.004144729472387,30.0,59.67914438502674,5.0,2035.0,45.18716577540107,24.598930481283425,9.358288770053475,3.074866310160428,1.2032085561497325,6.684491978609626,4,4,4,58.378136200716845,"{0: 18.649193548387096, 1: 58.378136200716845, 2: 2.28494623655914, 3: 20.687724014336915}","{0: 'Downtrend / Mid-Vol', 1: 'Ranging / Low-Vol', 2: 'Ranging / High-Vol', 3: 'Uptrend / Mid-Vol'}",-12812659.117546093,-17.43717132452278,-119611.90149823065,-13.397390400787483,42,104344.92298589274,0.008143892850704132,5,0,0.8977507358646262,0.8989937497336781,0.6807084037182072,2.101900419700974,332.06621766090393,0.022436141967773438,[],ok
80,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-10-31 20:00:00+00:00,2024-11-01 00:00:00+00:00,2024-12-01 00:00:00+00:00,2024,743718,8640,921,922,106.59722222222221,30.70355365204306,1.279314735501794,30.0,46.85466377440347,5.0,1175.0,45.444685466377436,21.149674620390453,5.748373101952278,1.3015184381778742,0.32537960954446854,4.989154013015185,4,4,4,35.37037037037037,"{0: 25.65972222222222, 1: 8.101851851851851, 2: 30.868055555555557, 3: 35.37037037037037}","{0: 'Downtrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Uptrend / Mid-Vol', 3: 'Ranging / Low-Vol'}",-12964574.107692035,-17.432110164998072,-138829.1544234385,-16.06818916937946,42,0.06262194365262985,4.830235311430363e-09,5,0,0.8977508919947528,0.8988740133938009,0.6801129286268826,2.101179822266114,307.5395472049713,0.030106782913208008,[],ok
81,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-11-30 20:00:00+00:00,2024-12-01 00:00:00+00:00,2025-01-01 00:00:00+00:00,2024,752358,8928,936,937,104.83870967741936,30.196930659796124,1.2582054441581718,30.0,47.64140875133405,5.0,905.0,45.78441835645678,21.985058697972253,7.150480256136606,1.4941302027748131,0.5336179295624333,5.869797225186766,4,4,4,39.02329749103943,"{0: 26.344086021505376, 1: 7.403673835125447, 2: 39.02329749103943, 3: 27.228942652329753}","{0: 'Downtrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / Mid-Vol'}",-13130377.793823006,-17.45230035943395,-138459.74312626873,-15.508483773103576,46,0.006623314693570137,5.044268182965747e-10,5,0,0.8976259449973136,0.8988074476330745,0.6823408476388242,2.1022582008672894,296.20101833343506,0.022797584533691406,[],ok
82,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2024-12-31 20:00:00+00:00,2025-01-01 00:00:00+00:00,2025-02-01 00:00:00+00:00,2025,761286,8928,862,863,96.55017921146954,27.80956648370113,1.1587319368208804,30.0,51.726535341830825,5.0,965.0,44.148319814600235,23.522595596755504,8.458864426419467,2.317497103128621,0.8111239860950173,6.952491309385864,4,4,4,44.23163082437276,"{0: 7.146057347670251, 1: 23.084677419354836, 2: 44.23163082437276, 3: 25.537634408602152}","{0: 'Ranging / High-Vol', 1: 'Downtrend / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Uptrend / Mid-Vol'}",-13297065.140670385,-17.466583045886022,-134899.1782336147,-15.109674981363652,43,115244.94540772773,0.008666945990603574,5,0,0.8974670589375068,0.8987576379567374,0.6841974084312527,2.102386908035746,311.8472089767456,0.021041154861450195,[],ok
83,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-01-31 20:00:00+00:00,2025-02-01 00:00:00+00:00,2025-03-01 00:00:00+00:00,2025,770214,8064,662,663,82.09325396825396,23.64578940840878,0.9852412253503657,30.0,60.81447963800905,5.0,2315.0,46.003016591251885,24.283559577677224,10.256410256410255,3.3182503770739067,1.3574660633484164,5.88235294117647,4,4,4,48.85912698412698,"{0: 48.85912698412698, 1: 20.597718253968253, 2: 22.79265873015873, 3: 7.750496031746032}","{0: 'Ranging / Low-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-13457338.915315967,-17.472207614138366,-120944.83449419099,-14.998119356918526,42,11655.398471305147,0.0008660997946659418,5,0,0.897347902645991,0.8987160735394598,0.6849126941317769,2.102505491551014,318.32625699043274,0.01574397087097168,[],ok
84,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-02-28 20:00:00+00:00,2025-03-01 00:00:00+00:00,2025-04-01 00:00:00+00:00,2025,778278,8928,824,825,92.29390681003584,26.583622717598296,1.1076509465665956,30.0,54.10909090909091,5.0,2240.0,45.93939393939394,24.606060606060606,8.242424242424242,2.3030303030303028,0.48484848484848486,4.242424242424243,4,4,4,39.77374551971326,"{0: 39.77374551971326, 1: 25.0, 2: 9.229390681003585, 3: 25.996863799283155}","{0: 'Ranging / Low-Vol', 1: 'Downtrend / Mid-Vol', 2: 'Ranging / High-Vol', 3: 'Uptrend / Mid-Vol'}",-13600443.384263294,-17.475045400568042,-143549.65304072577,-16.078590170332188,42,113140.5439199619,0.00831888643063459,5,0,0.8974349543615568,0.8987232907960065,0.6851317384878794,2.102030471891437,321.0225896835327,0.01567387580871582,[],ok
85,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-03-31 20:00:00+00:00,2025-04-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,2025,787206,8640,800,801,92.59259259259258,26.66975344368561,1.1112397268202336,30.0,53.93258426966292,5.0,1765.0,47.31585518102372,24.344569288389515,7.990012484394507,2.3720349563046192,0.8739076154806492,6.242197253433209,4,4,4,49.66435185185185,"{0: 20.64814814814815, 1: 22.92824074074074, 2: 49.66435185185185, 3: 6.7592592592592595}","{0: 'Downtrend / Mid-Vol', 1: 'Uptrend / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / High-Vol'}",-13764958.44345957,-17.48584035622133,-130711.29706185359,-15.128622345121943,46,9912.894663022831,0.0007201543472681495,5,0,0.8974296531319457,0.8988538123368344,0.6862563905749708,2.1018915506320814,337.82911014556885,0.02255082130432129,[],ok
86,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-04-30 20:00:00+00:00,2025-05-01 00:00:00+00:00,2025-06-01 00:00:00+00:00,2025,795846,8928,714,715,79.97311827956989,23.034838131511144,0.9597849221462976,30.0,62.43356643356643,5.0,1310.0,47.972027972027966,26.013986013986013,12.307692307692308,4.475524475524476,1.118881118881119,4.755244755244755,4,4,4,60.226254480286734,"{0: 20.31810035842294, 1: 1.1648745519713262, 2: 60.226254480286734, 3: 18.290770609318997}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / High-Vol', 2: 'Ranging / Low-Vol', 3: 'Downtrend / Mid-Vol'}",-13919491.185689019,-17.490181750852575,-117220.7244745062,-13.129561433076413,44,10074.032722525299,0.0007237357018396381,5,0,0.8973479721237853,0.898711578761597,0.6872226071255968,2.1020566784007717,283.4801092147827,0.020941495895385742,[],ok
87,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-05-31 20:00:00+00:00,2025-06-01 00:00:00+00:00,2025-07-01 00:00:00+00:00,2025,804774,8640,560,561,64.81481481481481,18.66882741057993,0.7778678087741636,30.0,77.00534759358288,5.0,2265.0,48.84135472370767,27.98573975044563,12.4777183600713,7.130124777183601,2.3172905525846703,5.704099821746881,4,4,4,70.19675925925925,"{0: 14.756944444444445, 1: 70.19675925925925, 2: 13.993055555555555, 3: 1.0532407407407407}","{0: 'Uptrend / Mid-Vol', 1: 'Ranging / Low-Vol', 2: 'Downtrend / Mid-Vol', 3: 'Ranging / High-Vol'}",-14070282.036430988,-17.483519642074654,-107470.55637446466,-12.438721802600076,42,11388.406227778643,0.0008093943105256603,5,0,0.8973800682948538,0.8988273374178979,0.6873008016206105,2.101480885415648,326.261855840683,0.0245511531829834,[],ok
88,5m_hmm4,5m,4,2017-09-01 00:00:00+00:00,2025-06-30 20:00:00+00:00,2025-07-01 00:00:00+00:00,2025-08-01 00:00:00+00:00,2025,813414,8928,592,593,66.30824372759857,19.09891340875994,0.7957880586983308,30.0,75.27824620573355,5.0,1970.0,47.72344013490725,26.812816188870155,12.478920741989882,5.733558178752108,2.1922428330522767,3.204047217537943,4,4,4,69.35483870967742,"{0: 14.639336917562723, 1: 15.434587813620071, 2: 69.35483870967742, 3: 0.571236559139785}","{0: 'Uptrend / Mid-Vol', 1: 'Downtrend / Mid-Vol', 2: 'Ranging / Low-Vol', 3: 'Ranging / High-Vol'}",-14209473.57454566,-17.46893165662954,-110729.47015451326,-12.40249441694817,42,10206.137009950355,0.0007182628516395753,5,0,0.8974148402184405,0.8987871165007196,0.6861250620356254,2.1004542400334865,274.55771589279175,0.020930767059326172,[],ok
