state,regime,horizon,n,mean_ret,median_ret,std_ret,p_positive,fold_id
0,Uptrend / High-Vol,2h,53,-0.0025633505706064196,-0.0009017856173407779,0.012339184427899191,0.4528301886792453,53
0,Uptrend / High-Vol,4h,53,-0.0067727215460390644,-0.003489483528591464,0.016312244030938238,0.37735849056603776,53
0,Uptrend / High-Vol,8h,53,-0.0073711131345164296,-0.002278675086405002,0.018449589165182433,0.41509433962264153,53
1,Ranging / Mid-Vol,30m,750,-0.0002288385747229995,-0.00017432998731781169,0.0032740958701191866,0.4666666666666667,53
1,Ranging / Mid-Vol,1h,750,-8.738163504969047e-05,-9.439399427080275e-05,0.004602206733757182,0.49066666666666664,53
1,Ranging / Mid-Vol,2h,749,-0.0003623504408211281,-0.00017337100419645424,0.006974665962471378,0.48464619492656874,53
1,Ranging / Mid-Vol,4h,745,-0.0007927209429427545,-0.00034257214196742325,0.009833171496213204,0.48053691275167787,53
1,Ranging / Mid-Vol,8h,740,-0.0014379356736026825,-0.001704162245047769,0.013769918100415593,0.41621621621621624,53
2,Ranging / Low-Vol,30m,616,0.00015426478799590942,0.0001311813060196343,0.003996887044815137,0.5211038961038961,53
2,Ranging / Low-Vol,1h,615,-0.000122308332099067,-1.7616940121811808e-05,0.005825738420931815,0.4991869918699187,53
2,Ranging / Low-Vol,2h,614,-0.0001354084917989981,7.397025258004675e-05,0.007829119399319422,0.503257328990228,53
2,Ranging / Low-Vol,4h,614,-0.00017430937143963446,-2.179223028786481e-05,0.010919557887119983,0.498371335504886,53
2,Ranging / Low-Vol,8h,611,-0.000719884697327211,-0.0005156272493902492,0.014874633258752091,0.4713584288052373,53
3,Downtrend / High-Vol,30m,68,-0.0010676072104117368,-0.0005522033607299193,0.0056897157872903194,0.4411764705882353,53
3,Downtrend / High-Vol,1h,68,-0.001760010984574541,-0.0007300942913328612,0.007558054408970625,0.4264705882352941,53
3,Downtrend / High-Vol,2h,68,-0.001763908539789661,-0.0014030852746182987,0.009203592909922906,0.4117647058823529,53
3,Downtrend / High-Vol,4h,68,-0.0019575421728275874,-0.001041635659149165,0.011215263761517248,0.4264705882352941,53
3,Downtrend / High-Vol,8h,68,-0.007123171361012664,-0.004346460764621085,0.017507668231883936,0.39705882352941174,53
0,Ranging / Mid-Vol,30m,664,-4.397879192506509e-05,4.740855333640326e-05,0.004461949287243588,0.5075301204819277,54
0,Ranging / Mid-Vol,1h,663,3.4361809985340585e-05,-2.308329607458859e-05,0.005775458814208366,0.497737556561086,54
0,Ranging / Mid-Vol,2h,662,-0.0001002220590331665,7.12125341699732e-05,0.00885976374696592,0.5060422960725075,54
0,Ranging / Mid-Vol,4h,659,-0.0003124077131614116,-4.789854525633075e-05,0.01235777600416043,0.4977238239757208,54
0,Ranging / Mid-Vol,8h,656,-0.0009336633245059566,0.0002666541662019739,0.01866477907436636,0.5152439024390244,54
1,Downtrend / High-Vol,30m,112,-0.0006841951918886226,0.00017533079442255683,0.006839624767734969,0.5089285714285714,54
1,Downtrend / High-Vol,1h,112,-0.0014088818874507128,0.00014019110308183258,0.009390321883729803,0.5089285714285714,54
1,Downtrend / High-Vol,2h,112,-0.002416675889025293,0.000400728919831117,0.012630170804350374,0.5357142857142857,54
1,Downtrend / High-Vol,4h,111,-0.003727904232842972,8.071972647805126e-05,0.01623626661506768,0.5045045045045045,54
1,Downtrend / High-Vol,8h,110,-0.00021193961828492162,0.0011410976984960186,0.024084920033233974,0.5454545454545454,54
2,Ranging / Low-Vol,30m,544,0.0001595117025948461,0.00022601441391500998,0.003639197287708637,0.5386029411764706,54
2,Ranging / Low-Vol,1h,544,0.00013374591430561372,0.00011315105220432997,0.00603851071314508,0.5147058823529411,54
2,Ranging / Low-Vol,2h,543,0.00027757098435661297,-3.5834427034586724e-05,0.009102593690051368,0.4972375690607735,54
2,Ranging / Low-Vol,4h,543,-4.568403701472646e-05,-0.0002560393667163652,0.013774658850976222,0.49171270718232046,54
2,Ranging / Low-Vol,8h,542,-0.0005967532479640788,-6.211145420831343e-05,0.020625339181762393,0.496309963099631,54
3,Uptrend / High-Vol,30m,119,-0.00012698412870659198,0.00047573113565668734,0.008906308533760348,0.5378151260504201,54
3,Uptrend / High-Vol,1h,119,-2.5128215625613848e-05,-0.0012045862433716081,0.009977005470301906,0.47058823529411764,54
3,Uptrend / High-Vol,2h,119,0.0003827077145813921,-0.0008123308465037837,0.012420912554752596,0.48739495798319327,54
3,Uptrend / High-Vol,4h,119,0.0030505566044636855,0.0038002235421359387,0.016731063170898078,0.6554621848739496,54
3,Uptrend / High-Vol,8h,116,0.004779606688933402,0.004824537562917008,0.021459086524922778,0.603448275862069,54
0,Ranging / Mid-Vol,30m,791,-6.835778842065325e-05,-6.689270179727203e-05,0.0026318282763827115,0.48419721871049304,55
0,Ranging / Mid-Vol,1h,791,-5.125796172772164e-06,-1.74230311973389e-05,0.0037754753615597434,0.4943109987357775,55
0,Ranging / Mid-Vol,2h,790,-8.085910967657015e-05,-0.00011787316466804754,0.00504679247806656,0.479746835443038,55
0,Ranging / Mid-Vol,4h,786,-5.5918493335361687e-05,-9.90648024679075e-05,0.0070002891565715325,0.4910941475826972,55
0,Ranging / Mid-Vol,8h,780,0.00015100171719473483,-0.0006251041573612781,0.009375770642812174,0.45,55
1,Downtrend / High-Vol,30m,18,0.0009231484844647556,0.0003245129131910218,0.003578932724457351,0.5555555555555556,55
1,Downtrend / High-Vol,1h,18,0.0026869704509330855,0.0019383648132986764,0.005743020930412662,0.6666666666666666,55
1,Downtrend / High-Vol,2h,18,0.0040801078516431565,0.0017084229191626221,0.012227549767207106,0.6666666666666666,55
1,Downtrend / High-Vol,4h,18,0.005724632672010917,0.00019219989195828902,0.019914542735397625,0.5,55
1,Downtrend / High-Vol,8h,18,0.015176340461732392,0.004610087492888937,0.023279260709493713,0.6111111111111112,55
2,Ranging / Low-Vol,30m,622,6.210908470265565e-05,0.00011167588794780414,0.002934283112337081,0.5209003215434084,55
2,Ranging / Low-Vol,1h,621,-5.607159727396878e-05,1.774109892593856e-05,0.003825630808525773,0.5024154589371981,55
2,Ranging / Low-Vol,2h,620,0.0001235149948419735,-4.541749637088088e-05,0.005073949502413036,0.4967741935483871,55
2,Ranging / Low-Vol,4h,620,0.00027179488495268725,8.378623716964739e-05,0.006995250830759661,0.5096774193548387,55
2,Ranging / Low-Vol,8h,618,0.0001174554223750212,-0.0004838603386563278,0.010176915608439724,0.4546925566343042,55
3,Uptrend / High-Vol,30m,56,0.0009073341827972671,0.0004609196567271212,0.003968216870326238,0.5892857142857143,55
3,Uptrend / High-Vol,1h,56,0.0017291446219299203,0.0008099427451959684,0.005182345418863556,0.5892857142857143,55
3,Uptrend / High-Vol,2h,56,0.0022775686740965323,8.071356358829718e-05,0.008453301966187278,0.5,55
3,Uptrend / High-Vol,4h,56,0.0033310004316160807,0.0013644426565599943,0.011429882174945616,0.5892857142857143,55
3,Uptrend / High-Vol,8h,56,0.006846945549886392,0.005640306637720194,0.013022982085240518,0.5892857142857143,55
0,Ranging / Mid-Vol,30m,683,-0.0001315797073437325,-0.0001050811571730037,0.004614683592967499,0.4802342606149341,56
0,Ranging / Mid-Vol,1h,683,-4.339401378255741e-05,-3.902655757848095e-05,0.005994636523680207,0.493411420204978,56
0,Ranging / Mid-Vol,2h,682,-0.0004750632477905747,-0.0002575937684463625,0.00786267633085269,0.4604105571847507,56
0,Ranging / Mid-Vol,4h,679,-0.00019163437350151364,-0.00018558355467668264,0.010787607487781781,0.4889543446244477,56
0,Ranging / Mid-Vol,8h,676,-0.0019154417674729113,-0.0009100595974800285,0.016713321524379283,0.45710059171597633,56
1,Ranging / Low-Vol,30m,537,0.00012067149905246652,5.312040102367632e-05,0.0032674057589207168,0.5195530726256983,56
1,Ranging / Low-Vol,1h,536,-4.965527635302838e-05,-2.1433640098322826e-06,0.005358573667819157,0.498134328358209,56
1,Ranging / Low-Vol,2h,535,-7.879566082127843e-05,-0.0001034588511821255,0.007318777510229957,0.491588785046729,56
1,Ranging / Low-Vol,4h,534,-0.0011552203492168202,-0.0007316707547726509,0.009744415695233452,0.4419475655430712,56
1,Ranging / Low-Vol,8h,531,-0.0017619192931779644,-0.0014536899420249938,0.01433795948210335,0.455743879472693,56
2,Uptrend / High-Vol,30m,68,-0.0007792807889270706,-0.0010768182151927874,0.006609771073759166,0.4117647058823529,56
2,Uptrend / High-Vol,1h,68,-0.0011806488369668976,-0.0017865537451067226,0.008636035744492301,0.4264705882352941,56
2,Uptrend / High-Vol,2h,68,-0.0005954064100032382,-0.0004096350157842821,0.013371135249573349,0.45588235294117646,56
2,Uptrend / High-Vol,4h,68,-0.0015748161991973042,-0.001474411015999877,0.015933379468638834,0.39705882352941174,56
2,Uptrend / High-Vol,8h,66,0.0060196857942570224,0.000911266166506941,0.023643207275180777,0.5303030303030303,56
3,Downtrend / High-Vol,30m,151,-0.0006446131564192472,-0.00025529441719385204,0.011243603858351624,0.4768211920529801,56
3,Downtrend / High-Vol,1h,151,-0.001414489367765042,0.0003440987105669535,0.016137430893766326,0.5099337748344371,56
3,Downtrend / High-Vol,2h,151,-0.002017585146467042,4.929708592804616e-05,0.023100386348076703,0.5033112582781457,56
3,Downtrend / High-Vol,4h,151,-0.003914964548592035,0.0004960114521406211,0.0302820720389454,0.5364238410596026,56
3,Downtrend / High-Vol,8h,151,-0.007824527529905485,-0.00131318487118115,0.03445793124301232,0.48344370860927155,56
0,Ranging / Low-Vol,30m,682,2.1989116874166783e-05,-1.1056384647822881e-05,0.001804671797232648,0.49560117302052786,57
0,Ranging / Low-Vol,1h,682,1.5859485907474683e-05,9.84665933314588e-05,0.0026614081260176027,0.532258064516129,57
0,Ranging / Low-Vol,2h,680,-0.00015366572569056275,0.0001542469545707803,0.003808125900806823,0.5279411764705882,57
0,Ranging / Low-Vol,4h,677,-0.0002931646517984043,-3.5654140564389536e-06,0.005183167998308382,0.49926144756277696,57
0,Ranging / Low-Vol,8h,674,-0.0005182920678444879,-0.00016993593546477115,0.007740669231704723,0.4807121661721068,57
1,Uptrend / High-Vol,30m,14,0.0003406686995367027,-0.0005964650441185881,0.004680322826199779,0.42857142857142855,57
1,Uptrend / High-Vol,1h,14,-0.00011541718156087606,-0.0003594433871256797,0.005306750167784988,0.35714285714285715,57
1,Uptrend / High-Vol,2h,14,-0.00041829582103312745,-0.0011640304917257538,0.005279506399877696,0.35714285714285715,57
1,Uptrend / High-Vol,4h,14,0.005064878129026086,-0.0004037460295664985,0.0139055817831877,0.5,57
1,Uptrend / High-Vol,8h,14,0.0034350558129617576,0.0008442203297924777,0.008784932329482659,0.6428571428571429,57
2,Downtrend / High-Vol,30m,8,-0.002106854705712591,-0.001699769647180105,0.003961681048572952,0.375,57
2,Downtrend / High-Vol,1h,8,-0.00198003142606451,-0.0020769369628332868,0.005240454324909137,0.375,57
2,Downtrend / High-Vol,2h,8,-0.0006667432832783149,0.00029147074420610153,0.005537336842736111,0.5,57
2,Downtrend / High-Vol,4h,8,-0.0017271345470395438,-0.0014128929409116253,0.0050556425249042025,0.5,57
2,Downtrend / High-Vol,8h,8,-0.010410498090233311,-0.010263893488682285,0.006923766268069572,0.0,57
3,Ranging / Mid-Vol,30m,783,-5.366520901398679e-05,-5.8332830398910573e-05,0.0018294473794215685,0.4674329501915709,57
3,Ranging / Mid-Vol,1h,782,-8.988190567132888e-05,-3.609472299537231e-05,0.0027575770486181228,0.4936061381074169,57
3,Ranging / Mid-Vol,2h,782,-3.974694377873979e-05,-1.4826410438928406e-05,0.003783489810833604,0.49872122762148335,57
3,Ranging / Mid-Vol,4h,781,-0.0001814363836245834,5.12094053917167e-05,0.0048275875755595535,0.5096030729833547,57
3,Ranging / Mid-Vol,8h,776,-0.00019705275487721396,-8.578292999583681e-05,0.007162423969462188,0.49226804123711343,57
0,Downtrend / High-Vol,30m,28,0.0009611213129464399,0.0016954544942286986,0.0063332077464139215,0.6428571428571429,58
0,Downtrend / High-Vol,1h,28,0.0025470602671770087,0.0021426696774851095,0.006457201192226811,0.75,58
0,Downtrend / High-Vol,2h,28,0.004865751486310125,0.00393815779273865,0.0066309331167422976,0.7857142857142857,58
0,Downtrend / High-Vol,4h,28,0.004381401475892182,0.0029406870551484943,0.009270837879406765,0.6785714285714286,58
0,Downtrend / High-Vol,8h,28,0.002820489711461871,0.005187293787230374,0.009311758512847186,0.6785714285714286,58
1,Ranging / Low-Vol,30m,744,9.175746186647095e-05,-1.7747174775983865e-05,0.0025406004396329113,0.4932795698924731,58
1,Ranging / Low-Vol,1h,743,0.0004573031986661789,0.00020622646834844716,0.004256059924823969,0.5437415881561238,58
1,Ranging / Low-Vol,2h,742,0.0009203086286209588,0.00030925195763575886,0.00608718097514692,0.5485175202156334,58
1,Ranging / Low-Vol,4h,741,0.0017163125302661314,0.0005858790691739557,0.009183639848642604,0.5695006747638327,58
1,Ranging / Low-Vol,8h,736,0.003216857013388016,0.0012028446129974668,0.013190491903320136,0.59375,58
2,Ranging / Low-Vol,30m,645,0.00029922401748816576,0.00020408176656694366,0.0033188884186957286,0.5627906976744186,58
2,Ranging / Low-Vol,1h,645,0.00017759012128010893,0.00012435327346160818,0.004048271380235979,0.5333333333333333,58
2,Ranging / Low-Vol,2h,644,0.0003544363519611946,0.0002680423468532922,0.005993902160602942,0.532608695652174,58
2,Ranging / Low-Vol,4h,641,0.001287943021242134,0.00047262056493835303,0.008470511430826276,0.5429017160686428,58
2,Ranging / Low-Vol,8h,638,0.003653421962664415,0.0016869061776096927,0.012616565227629079,0.6159874608150471,58
3,Uptrend / High-Vol,30m,70,0.0006672354649586408,0.00022240400904216528,0.007138996548499614,0.5142857142857142,58
3,Uptrend / High-Vol,1h,70,0.0020610164948247143,0.0013806629189323516,0.0100821435628239,0.5857142857142857,58
3,Uptrend / High-Vol,2h,70,0.004073507448898615,0.0003213317423114148,0.013147585847982295,0.5285714285714286,58
3,Uptrend / High-Vol,4h,70,0.00623922275017613,0.0004772235625276622,0.01751184378390494,0.5428571428571428,58
3,Uptrend / High-Vol,8h,70,0.008163585520197358,-0.0005670484599846759,0.02589233982704123,0.4714285714285714,58
0,Ranging / Mid-Vol,30m,155,0.00012650229581221274,7.190225095676794e-05,0.004945074101950487,0.5096774193548387,59
0,Ranging / Mid-Vol,1h,155,0.0003081071506019404,9.467604348678549e-05,0.0070258721108395926,0.5290322580645161,59
0,Ranging / Mid-Vol,2h,155,0.00016546046505073634,3.7842123093767555e-05,0.010112882153637452,0.5032258064516129,59
0,Ranging / Mid-Vol,4h,152,0.0007879181780455243,0.0007213804437649074,0.012546542787589609,0.5263157894736842,59
0,Ranging / Mid-Vol,8h,151,0.0012733015593757592,-0.0005179393728660386,0.018611184657198358,0.48344370860927155,59
1,Ranging / Mid-Vol,30m,695,-8.392927202690141e-05,-7.14115990589903e-05,0.0031448037022975633,0.48345323741007196,59
1,Ranging / Mid-Vol,1h,695,-0.00021303185245561687,-1.4942357720926225e-05,0.004139693369174812,0.49928057553956834,59
1,Ranging / Mid-Vol,2h,693,-0.00010517637421636312,2.2281286677028334e-05,0.006009015878301,0.5007215007215007,59
1,Ranging / Mid-Vol,4h,692,-0.00020468713220462084,-5.456774869738723e-05,0.00926130191523915,0.49277456647398843,59
1,Ranging / Mid-Vol,8h,687,-0.00027416562967840093,-0.0008442395986421047,0.01336442448608405,0.4468704512372635,59
2,Ranging / Low-Vol,30m,451,-1.6191235166269892e-05,-0.0001026065484399652,0.002784372816601792,0.4656319290465632,59
2,Ranging / Low-Vol,1h,450,6.323463428736255e-05,-7.341899131407814e-05,0.004379957864846068,0.4911111111111111,59
2,Ranging / Low-Vol,2h,450,-0.00023548435220305524,-0.00018936045288953096,0.00621664615646817,0.4822222222222222,59
2,Ranging / Low-Vol,4h,450,-0.00045026938121166737,-0.0002345013812883323,0.008716339766344816,0.4822222222222222,59
2,Ranging / Low-Vol,8h,448,-0.00031547495774301396,-0.0010970289339491401,0.012897733964996976,0.44642857142857145,59
3,Ranging / High-Vol,30m,42,0.0011962410876602124,0.000992211557172773,0.00621968243299608,0.5952380952380952,59
3,Ranging / High-Vol,1h,42,0.0018537381612673052,0.0013644464134738854,0.007951116824031091,0.6190476190476191,59
3,Ranging / High-Vol,2h,42,0.003965895792742795,0.0030015799744589344,0.009096149612279125,0.6666666666666666,59
3,Ranging / High-Vol,4h,42,0.00613323149159351,0.002885857617435761,0.012255645871617236,0.6904761904761905,59
3,Ranging / High-Vol,8h,42,0.006641937277271322,0.003358686129145916,0.020956448209761586,0.5714285714285714,59
0,Uptrend / High-Vol,30m,144,0.001313196590946185,0.0004785609500865817,0.008030601797285486,0.5416666666666666,60
0,Uptrend / High-Vol,1h,144,0.0019466407091788757,-0.00010641120500665124,0.010750312638818812,0.5,60
0,Uptrend / High-Vol,2h,144,0.0033910005939689564,0.0003519261512066052,0.01629006233479935,0.5069444444444444,60
0,Uptrend / High-Vol,4h,144,0.004289564316232681,0.0005005786845293514,0.02110197184936187,0.5347222222222222,60
0,Uptrend / High-Vol,8h,144,0.0039114498935093455,0.0020106880590171627,0.025167669884149455,0.5416666666666666,60
1,Ranging / Low-Vol,30m,669,0.0002617834769969566,4.47823911642331e-06,0.0033810618788737046,0.5007473841554559,60
1,Ranging / Low-Vol,1h,667,0.00046140140708700257,0.000165817373048327,0.004960560731779294,0.5232383808095952,60
1,Ranging / Low-Vol,2h,666,0.0006588768649525994,3.0821304101813496e-05,0.007795722525264213,0.5045045045045045,60
1,Ranging / Low-Vol,4h,663,0.0011127934732259107,3.316620064985898e-05,0.01305053327210297,0.502262443438914,60
1,Ranging / Low-Vol,8h,655,0.002765932143411766,0.0006857160971414089,0.01941230670094953,0.5343511450381679,60
2,Ranging / Low-Vol,30m,554,-0.00018940484050824916,-0.0001266290780961299,0.0033916224706550474,0.47833935018050544,60
2,Ranging / Low-Vol,1h,554,-0.0002111722596335134,-0.00011757395396294612,0.005737935309630514,0.48014440433212996,60
2,Ranging / Low-Vol,2h,551,-3.821696927431656e-05,-9.381701222110905e-05,0.009019629444293175,0.49364791288566245,60
2,Ranging / Low-Vol,4h,546,0.0008001284693648098,-0.00016843737180938234,0.013562459018689991,0.4908424908424908,60
2,Ranging / Low-Vol,8h,538,0.0023694041004338343,0.0006131787065033478,0.02011082351242531,0.5464684014869888,60
3,Downtrend / High-Vol,30m,91,-0.0003577422687975932,1.3875433076293575e-05,0.010237784232689626,0.5054945054945055,60
3,Downtrend / High-Vol,1h,91,-0.00019765122514582155,0.0015343329214037027,0.012808781898433107,0.5714285714285714,60
3,Downtrend / High-Vol,2h,91,-7.880383499236676e-05,0.0015790817253176215,0.012134716502748553,0.5934065934065934,60
3,Downtrend / High-Vol,4h,91,-0.00024787737264492785,0.0014480071259974636,0.014260300558763487,0.5824175824175825,60
3,Downtrend / High-Vol,8h,91,-0.002362909714548602,0.0013391208915169983,0.019183528515149005,0.5604395604395604,60
0,Ranging / Low-Vol,30m,725,-0.00010499992338564039,-4.3918850721524905e-05,0.003046363112237802,0.48551724137931035,61
0,Ranging / Low-Vol,1h,725,-0.00017195974483201606,-0.00010098355861209996,0.004715134321040835,0.4868965517241379,61
0,Ranging / Low-Vol,2h,723,-8.144707694670486e-05,-1.7935643324307193e-05,0.0057288085778674416,0.49930843706777317,61
0,Ranging / Low-Vol,4h,721,-9.901311873098591e-05,-0.00033315712207482306,0.008081259536992581,0.47434119278779474,61
0,Ranging / Low-Vol,8h,718,0.0002913744097194878,-0.0002846674140117855,0.011104571741240708,0.48467966573816157,61
1,Downtrend / High-Vol,30m,37,0.00016315222949858353,0.00041553698842911047,0.011408214231308904,0.5405405405405406,61
1,Downtrend / High-Vol,1h,37,0.0016118344458359534,0.0010998982760774823,0.014098220533180293,0.5945945945945946,61
1,Downtrend / High-Vol,2h,37,0.004107908542453084,0.001789778552129917,0.011965558255091704,0.7027027027027027,61
1,Downtrend / High-Vol,4h,37,0.006603415325684947,0.003562212113640939,0.014092558370171766,0.7297297297297297,61
1,Downtrend / High-Vol,8h,37,0.008041769824346996,0.004018207448192257,0.012419151776775633,0.8108108108108109,61
2,Ranging / Low-Vol,30m,611,0.00011566111855303295,0.0001305484893183717,0.0028730965003996643,0.5319148936170213,61
2,Ranging / Low-Vol,1h,610,0.00011952338907571506,5.971873926213789e-05,0.004199043056029169,0.5114754098360655,61
2,Ranging / Low-Vol,2h,610,-0.00017336305632087253,1.464581380972163e-05,0.007072785549570014,0.5016393442622951,61
2,Ranging / Low-Vol,4h,608,-0.00015398540353478137,-0.00038274849155861546,0.009051016278909623,0.46875,61
2,Ranging / Low-Vol,8h,605,8.097948702178987e-05,-0.0007022971897328034,0.011971582949575487,0.4578512396694215,61
3,Uptrend / High-Vol,30m,66,0.0003821060297041784,0.0004409285756885595,0.003593084438615812,0.5454545454545454,61
3,Uptrend / High-Vol,1h,66,0.0007712304822095364,0.0005654789794045101,0.004529990853135972,0.5303030303030303,61
3,Uptrend / High-Vol,2h,66,0.0019971848538520433,0.0006568255457208849,0.006935584606913688,0.5454545454545454,61
3,Uptrend / High-Vol,4h,66,0.0023158583525220897,-0.00018765993625624589,0.015417526177014581,0.5,61
3,Uptrend / High-Vol,8h,64,-0.00038033366128825685,0.0014933468170843511,0.02493950380690821,0.515625,61
0,Ranging / Low-Vol,30m,654,-0.000122679421952366,-5.548711309000254e-05,0.002782230429156408,0.4847094801223242,62
0,Ranging / Low-Vol,1h,653,-0.00010588129460803682,2.7165909092019547e-05,0.003955209919403673,0.5038284839203675,62
0,Ranging / Low-Vol,2h,652,-0.00022124278262762237,-0.000113734352270356,0.005192480915540613,0.48619631901840493,62
0,Ranging / Low-Vol,4h,651,-0.0001868505511089938,-0.0004341376744267933,0.0072104628543812116,0.4608294930875576,62
0,Ranging / Low-Vol,8h,647,-0.0005697473402915122,-0.00012314413080360964,0.010467657288648442,0.49304482225656876,62
1,Ranging / Low-Vol,30m,753,-0.00011215201797857938,1.1181163168672015e-05,0.0028711994339728126,0.5033200531208499,62
1,Ranging / Low-Vol,1h,753,-0.00026936813930080746,-9.892579188708339e-05,0.0037985650308870215,0.4847277556440903,62
1,Ranging / Low-Vol,2h,752,-0.00041440999233082246,-2.1186038893006298e-05,0.005568539105408335,0.49867021276595747,62
1,Ranging / Low-Vol,4h,749,-0.0006828276336534506,-0.0004174003182768615,0.007280595500212861,0.465954606141522,62
1,Ranging / Low-Vol,8h,745,-0.0008648999099798741,-0.00027047598673846096,0.010122791921449279,0.4791946308724832,62
2,Downtrend / High-Vol,30m,40,0.0015512416425149667,0.0003849164130400595,0.004974105960820897,0.575,62
2,Downtrend / High-Vol,1h,40,0.0018488516789748831,0.0008650373324696758,0.005513595341673503,0.65,62
2,Downtrend / High-Vol,2h,40,0.0034399366890901727,0.002245282858144293,0.008002712638278491,0.675,62
2,Downtrend / High-Vol,4h,40,0.003909348860437411,0.0023048840242516633,0.0077575476884757305,0.675,62
2,Downtrend / High-Vol,8h,40,0.002567379732808783,0.0023074612348521484,0.009001001215358047,0.65,62
3,Uptrend / High-Vol,30m,40,0.0007145915374825229,5.9229792142900806e-05,0.003695053878755995,0.55,62
3,Uptrend / High-Vol,1h,40,0.0012203264771310617,1.133500864636261e-05,0.004524075962502968,0.5,62
3,Uptrend / High-Vol,2h,40,0.0011753518253129868,0.0004372018503344677,0.004078551654569375,0.525,62
3,Uptrend / High-Vol,4h,40,-0.00018478371624834898,0.0007053176142646223,0.01047682783780373,0.6,62
3,Uptrend / High-Vol,8h,40,-0.0005877250359325181,-0.00028170861522269774,0.010053270048601513,0.45,62
0,Ranging / Low-Vol,30m,626,1.5002884559169814e-05,-1.5696039312729226e-06,0.0027024191161041603,0.5,63
0,Ranging / Low-Vol,1h,625,7.302192068995908e-05,-2.0504713859281765e-05,0.003844574103191513,0.4944,63
0,Ranging / Low-Vol,2h,624,0.00019363272599430938,0.00016059230570242278,0.005663849009148772,0.5240384615384616,63
0,Ranging / Low-Vol,4h,622,0.0005429269815445995,0.0003411760717568768,0.00920242582657747,0.5337620578778135,63
0,Ranging / Low-Vol,8h,622,0.0012167824018624344,0.0004713737444959065,0.013373261679692884,0.5257234726688103,63
1,Uptrend / High-Vol,30m,76,0.0012290044341996221,0.0008915478869839788,0.006605650864723889,0.5789473684210527,63
1,Uptrend / High-Vol,1h,76,0.002495376444840231,0.0017140557519148558,0.007711314559907511,0.6447368421052632,63
1,Uptrend / High-Vol,2h,76,0.004840954262482544,0.002674675277721583,0.009913967794545613,0.6578947368421053,63
1,Uptrend / High-Vol,4h,76,0.006124300661374704,0.005480977310337032,0.01237970601165653,0.631578947368421,63
1,Uptrend / High-Vol,8h,76,0.00824364770935837,0.0050001729237409975,0.016643954533450883,0.618421052631579,63
2,Ranging / Low-Vol,30m,698,6.277188137505698e-05,8.610004792330983e-05,0.002730415757517163,0.5143266475644699,63
2,Ranging / Low-Vol,1h,698,1.6285974777662438e-05,7.403557424634499e-05,0.004148041448444961,0.5171919770773639,63
2,Ranging / Low-Vol,2h,697,-4.640706581535199e-05,8.084572185218519e-05,0.006014191947945286,0.5121951219512195,63
2,Ranging / Low-Vol,4h,695,0.000143949839356612,-1.8640276831405345e-05,0.008523207346585997,0.49640287769784175,63
2,Ranging / Low-Vol,8h,690,0.0007842566980304636,4.228087599855712e-05,0.012609084037087263,0.5014492753623189,63
3,Downtrend / High-Vol,30m,39,-0.0009231557153985939,-0.0004993386808589406,0.006068830357316997,0.46153846153846156,63
3,Downtrend / High-Vol,1h,39,-0.0004180437828897819,0.000555642105002363,0.0072765392269664355,0.5897435897435898,63
3,Downtrend / High-Vol,2h,39,0.00024003945793861538,0.002606866637929528,0.008772766099913313,0.5897435897435898,63
3,Downtrend / High-Vol,4h,39,0.0017527603475899994,0.00237314001636868,0.010022574644980508,0.6410256410256411,63
3,Downtrend / High-Vol,8h,36,0.0013424838801110697,0.0035724395758851557,0.008756426590607025,0.5833333333333334,63
0,Ranging / Low-Vol,30m,756,3.7164580555686e-05,1.614741949929055e-06,0.001747427098892795,0.5,64
0,Ranging / Low-Vol,1h,756,7.824453867043727e-05,2.872815732235523e-05,0.002465059803291401,0.5105820105820106,64
0,Ranging / Low-Vol,2h,755,0.00016677157925400082,8.318432231213535e-05,0.003499528220417852,0.5112582781456954,64
0,Ranging / Low-Vol,4h,752,0.00012511351702631005,0.0002640679576035865,0.005317378995276108,0.5292553191489362,64
0,Ranging / Low-Vol,8h,748,-7.485520879230008e-06,-1.0398262737076891e-05,0.007134613122930208,0.49732620320855614,64
1,Uptrend / High-Vol,30m,14,-0.0007882014238637579,-0.0011355677892073146,0.005289986937411169,0.35714285714285715,64
1,Uptrend / High-Vol,1h,14,-0.00257045687120134,-0.0035962473941308915,0.007602615653157212,0.2857142857142857,64
1,Uptrend / High-Vol,2h,14,-0.007527537664899902,-0.007900631678276149,0.00890820870404182,0.21428571428571427,64
1,Uptrend / High-Vol,4h,14,-0.011577879309312296,-0.011711634029234474,0.015222829914644926,0.2857142857142857,64
1,Uptrend / High-Vol,8h,14,-0.011522666505202141,-0.008533630508707368,0.01586602308045138,0.2857142857142857,64
2,Ranging / Low-Vol,30m,695,-5.296927582535567e-05,-4.680722878447341e-05,0.0018819982033534948,0.479136690647482,64
2,Ranging / Low-Vol,1h,694,-8.894370037742288e-05,-5.5272842039322256e-05,0.002753385010241397,0.48703170028818443,64
2,Ranging / Low-Vol,2h,693,-0.00017472886104801273,-0.00013780016175957144,0.003990203307740748,0.47619047619047616,64
2,Ranging / Low-Vol,4h,692,-0.0003184730963592153,2.9731271911970225e-05,0.0054082047707486,0.5043352601156069,64
2,Ranging / Low-Vol,8h,688,-0.0006237492884857705,-6.0111518403793696e-05,0.007502009104713374,0.4941860465116279,64
